project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
imagemagick/imagemagick,CVE-2016-4564,664,9cdadd93510445e657e40e7877f2d85279683049,True,True,MagickCore/draw.c,DrawDashPolygon,1471,1611,133
imagemagick/imagemagick,CVE-2016-4564,664,8bedb4edca01599dfd0612cb0daa35b09c67d736,True,False,MagickCore/draw.c,TracePath,5324,5691,341
imagemagick/imagemagick,CVE-2016-4564,664,8bedb4edca01599dfd0612cb0daa35b09c67d736,True,True,MagickCore/draw.c,DrawImage,1664,3174,1428
imagemagick/imagemagick,CVE-2016-4564,664,341d2ec5994279dcc8dad238b75fdceddc5b0437,True,True,MagickCore/draw.c,DrawImage,1664,3168,1423
imagemagick/imagemagick,CVE-2016-4564,664,5acf702fa2aa906dc44bd26edc57023344e8b77a,True,True,MagickCore/draw.c,GetDrawInfo,4837,4939,96
imagemagick/imagemagick,CVE-2016-4564,664,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,True,True,MagickCore/draw.c,DrawImage,1654,3125,1392
imagemagick/imagemagick,CVE-2016-4564,664,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,True,True,MagickCore/draw.c,DrawClipPath,1378,1428,46
imagemagick/imagemagick,CVE-2016-4564,664,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,True,False,MagickCore/draw.c,TracePath,5240,5607,341
imagemagick/imagemagick,CVE-2016-4564,664,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,True,False,MagickCore/draw.c,DrawPatternPath,3470,3525,51
imagemagick/imagemagick,CVE-2016-4564,664,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,True,True,MagickCore/draw.c,DrawPrimitive,4130,4596,418
imagemagick/imagemagick,CVE-2016-4564,664,10a6c61544fb48d72f29ec8f9573bdcd52abf1b7,True,True,MagickCore/draw.c,DrawClipPath,1391,1441,46
imagemagick/imagemagick,CVE-2016-4564,664,10a6c61544fb48d72f29ec8f9573bdcd52abf1b7,True,True,MagickCore/draw.c,DrawImage,1667,3114,1371
imagemagick/imagemagick,CVE-2016-4564,664,0245b5d8db153787bddebd170deaa51b23c5f939,True,True,MagickCore/draw.c,GetDrawInfo,4762,4848,82
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,True,MagickCore/draw.c,DrawPrimitive,4119,4568,401
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,True,MagickCore/draw.c,GetDrawInfo,4726,4807,76
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,False,MagickCore/draw.c,DrawPolygonPrimitive,3783,3987,169
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,True,MagickCore/draw.c,DrawImage,1660,3136,1400
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,False,MagickCore/draw.c,DrawAffineImage,1077,1219,119
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,False,MagickCore/draw.c,DrawGradientImage,3218,3449,209
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,False,MagickCore/draw.c,GetPixelOpacity,3612,3781,149
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,True,MagickCore/draw.c,DrawStrokePolygon,4620,4668,42
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,True,MagickCore/draw.c,DrawClipPath,1386,1439,49
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,False,MagickCore/draw.c,CloneDrawInfo,234,335,99
imagemagick/imagemagick,CVE-2016-4564,664,4c08aed51c5899665ade97263692328eea4af106,True,False,MagickCore/draw.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2018-16644,664,38fb2aaffb2013478c6a48c7264ab0b8095485fe,True,True,coders/dcm.c,ReadDCMImage,2976,4209,1055
imagemagick/imagemagick,CVE-2018-16644,664,ce6b1224b32707d1eaeb77be461f76fe4e245e04,True,True,coders/pict.c,ReadPICTImage,800,1458,573
imagemagick/imagemagick,CVE-2018-16644,664,ce6b1224b32707d1eaeb77be461f76fe4e245e04,True,True,coders/dcm.c,ReadDCMImage,2779,4117,1175
imagemagick/imagemagick,CVE-2018-16644,664,e11ddbd1db03b2672c50a072930f76d22848916b,True,True,coders/pict.c,ReadPICTImage,805,1490,600
imagemagick/imagemagick,CVE-2016-9559,710,b5be932a981d49ab719b6a3a04041df3a492e4ed,True,False,coders/tiff.c,ReadTIFFImage,1060,2109,951
imagemagick/imagemagick,CVE-2016-9559,710,b5be932a981d49ab719b6a3a04041df3a492e4ed,True,True,coders/tiff.c,TIFFGetProperties,611,694,80
imagemagick/imagemagick,CVE-2016-9559,710,2c992db0525c6bfcc8d10b6bce3008ae91ec2be1,True,True,coders/txt.c,WriteTXTImage,651,796,132
imagemagick/imagemagick,CVE-2016-9559,710,e913961573cd6c95fa84ed380a4ab920663cdd78,True,True,coders/txt.c,WriteTXTImage,633,751,109
imagemagick/imagemagick,CVE-2016-9559,710,e913961573cd6c95fa84ed380a4ab920663cdd78,True,False,coders/txt.c,ReadTXTImage,361,533,157
imagemagick/imagemagick,CVE-2016-9559,710,98ca0f530ec4b2cdf478bc7cc3fe0b2ddf94b2a4,True,True,coders/tiff.c,TIFFGetProperties,547,597,49
imagemagick/imagemagick,CVE-2016-9559,710,98ca0f530ec4b2cdf478bc7cc3fe0b2ddf94b2a4,True,False,coders/tiff.c,WritePTIFImage,2074,2120,37
imagemagick/imagemagick,CVE-2016-9559,710,98ca0f530ec4b2cdf478bc7cc3fe0b2ddf94b2a4,True,False,coders/tiff.c,TIFFSetProperties,2344,2383,39
imagemagick/imagemagick,CVE-2016-9559,710,98ca0f530ec4b2cdf478bc7cc3fe0b2ddf94b2a4,True,False,coders/tiff.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2018-16642,664,32cc0db28a4b84a8624c4da69b3f0c2c89b1e151,True,True,coders/cut.c,InsertRow,98,224,123
imagemagick/imagemagick,CVE-2018-16642,664,ccad00b02d1242dc1c039f9979337e00f69212e8,True,True,coders/cut.c,InsertRow,98,223,122
imagemagick/imagemagick,CVE-2018-16642,664,c82a27bb8e3138ff9bbf0f696663bdf3e704cede,True,False,coders/cut.c,ReadCUTImage,293,607,266
imagemagick/imagemagick,CVE-2018-16642,664,c82a27bb8e3138ff9bbf0f696663bdf3e704cede,True,True,coders/cut.c,InsertRow,98,228,126
imagemagick/imagemagick,CVE-2018-16642,664,c82a27bb8e3138ff9bbf0f696663bdf3e704cede,True,False,coders/cut.c,GetCutColors,233,265,30
imagemagick/imagemagick,CVE-2018-16642,664,acd2ed254c18c254a0ab5aafa06d1645e5d079d8,True,True,coders/cut.c,InsertRow,97,229,127
imagemagick/imagemagick,CVE-2018-16642,664,ed2315769b26818ed9d0c1291dc0457f0d8da0a4,True,False,coders/cut.c,GetCutColors,234,270,33
imagemagick/imagemagick,CVE-2018-16642,664,ed2315769b26818ed9d0c1291dc0457f0d8da0a4,True,False,coders/cut.c,ReadCUTImage,298,612,266
imagemagick/imagemagick,CVE-2018-16642,664,ed2315769b26818ed9d0c1291dc0457f0d8da0a4,True,True,coders/cut.c,InsertRow,97,229,127
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,True,MagickCore/transform.c,SpliceImage,1661,1986,275
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,TransposeImage,2184,2307,99
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,TransverseImage,2334,2464,105
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,ConsolidateCMYKImages,335,423,77
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,ChopImage,97,308,167
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,FlipImage,1121,1241,96
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,ExcerptImage,911,1031,94
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,CropImage,455,669,180
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,FlopImage,1268,1388,96
imagemagick/imagemagick,CVE-2015-8897,664,46ff2676b1044ea4101ac7a59b83289cd8f6cfda,True,False,MagickCore/transform.c,CopyImageRegion,1420,1506,70
imagemagick/imagemagick,CVE-2015-8897,664,13d07043243e0c8c151aad7db5240b75e76ca281,True,True,magick/transform.c,SpliceImage,1392,1664,233
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,TransverseImage,1968,2077,88
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,CropImage,457,646,160
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,True,magick/transform.c,SpliceImage,1330,1597,229
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,CopyImageRegion,1108,1175,54
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,TransposeImage,1840,1941,82
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,FlipImage,863,954,72
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,FlopImage,981,1076,75
imagemagick/imagemagick,CVE-2015-8897,664,b5d5f725fef80ff5d50db3111c05a1a521b81e7f,True,False,magick/transform.c,ExcerptImage,676,772,75
imagemagick/imagemagick,CVE-2019-15140,664,8f3d6011cc3fb59a22a21e767bad14e889930e4e,True,True,coders/mat.c,ReadMATImage,858,1470,531
imagemagick/imagemagick,CVE-2019-15140,664,32fa22a7d6b9afa9c21818f94618a90c85316c2c,True,True,coders/mat.c,ReadMATImage,845,1356,431
imagemagick/imagemagick,CVE-2015-8894,"710,664",c9eb04ca2174d8500f59e7e3e32148069610223e,True,False,coders/tga.c,WriteTGAImage,705,975,237
imagemagick/imagemagick,CVE-2015-8894,"710,664",c9eb04ca2174d8500f59e7e3e32148069610223e,True,True,coders/tga.c,ReadTGAImage,143,543,343
imagemagick/imagemagick,CVE-2015-8894,"710,664",c9eb04ca2174d8500f59e7e3e32148069610223e,True,False,coders/tga.c,WriteTGAPixel,665,703,38
imagemagick/imagemagick,CVE-2015-8894,"710,664",018f07f7333b25743d0afff892450cebdb905c1a,True,True,coders/tga.c,ReadTGAImage,100,478,316
imagemagick/imagemagick,CVE-2015-8957,664,6a59acc8bd967c85fd2c8a343c31c71dcb7c3f07,True,True,MagickCore/threshold.c,ClampPixel,683,694,9
imagemagick/imagemagick,CVE-2015-8957,664,ddcbde65cf72da283471304e1df31e4ebb99bbf0,True,False,MagickCore/threshold.c,ClampImage,696,804,85
imagemagick/imagemagick,CVE-2015-8957,664,ddcbde65cf72da283471304e1df31e4ebb99bbf0,True,True,MagickCore/threshold.c,ClampPixel,683,694,9
imagemagick/imagemagick,CVE-2015-8957,664,e4a404711bf20d9062d11ab28bc12e5acd307f9c,True,False,MagickCore/composite.c,CompositeImage,493,2169,1397
imagemagick/imagemagick,CVE-2015-8957,664,e4a404711bf20d9062d11ab28bc12e5acd307f9c,True,False,MagickCore/composite.c,CompositeOverImage,271,491,166
imagemagick/imagemagick,CVE-2015-8957,664,e4a404711bf20d9062d11ab28bc12e5acd307f9c,True,False,MagickCore/composite.c,CompositeHSB,138,180,38
imagemagick/imagemagick,CVE-2015-8957,664,e4a404711bf20d9062d11ab28bc12e5acd307f9c,True,False,MagickCore/composite.c,HSBComposite,182,256,71
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFAcquireCustomStreamForReading,1107,1121,14
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFSeekCustomStream,240,274,33
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFAcquireCustomStreamForWriting,3077,3091,14
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFTellCustomStream,276,283,7
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,InitPSDInfo,285,297,12
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,True,coders/tiff.c,TIFFWritePhotoshopLayers,3093,3185,84
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFWriteCustomStream,3056,3075,19
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFReadPhotoshopLayers,1123,1205,76
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFSetProperties,3250,3316,65
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,TIFFReadCustomStream,1084,1105,19
imagemagick/imagemagick,CVE-2018-16641,664,b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581,True,False,coders/tiff.c,WriteTIFFImage,3387,4233,738
imagemagick/imagemagick,CVE-2015-8895,682,6fef95b1594ff2b0228a0b25cbb062943d9e82ce,True,False,MagickCore/version.h,,-1,-1,-1
imagemagick/imagemagick,CVE-2015-8895,682,3b0097d3a6a4c56cde046a2fa01c6c419f2e7f91,True,False,MagickCore/version.h,,-1,-1,-1
imagemagick/imagemagick,CVE-2015-8895,682,841f915b32169234a3b1f836ad54eda3e8cccf2d,True,True,coders/icon.c,AutoResizeImage,152,211,47
imagemagick/imagemagick,CVE-2015-8895,682,501a11e6e582db752c80a35d2444e6a689a400ad,True,False,coders/icon.c,WriteICONImage,844,1372,464
imagemagick/imagemagick,CVE-2015-8895,682,501a11e6e582db752c80a35d2444e6a689a400ad,True,False,coders/icon.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2015-8895,682,501a11e6e582db752c80a35d2444e6a689a400ad,True,True,coders/icon.c,AutoResizeImage,152,211,47
imagemagick/imagemagick,CVE-2015-8895,682,acdadeb3e82041bda23251110ca13ffe9e9fa58a,True,False,MagickCore/memory.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2015-8895,682,acdadeb3e82041bda23251110ca13ffe9e9fa58a,True,True,MagickCore/memory.c,AcquireVirtualMemory,547,619,64
imagemagick/imagemagick,CVE-2015-8895,682,acdadeb3e82041bda23251110ca13ffe9e9fa58a,True,True,MagickCore/memory.c,RelinquishVirtualMemory,995,1027,33
imagemagick/imagemagick,CVE-2015-8895,682,e5292baa905de5dbfa377409d21853f622cd2c1c,True,True,MagickCore/memory.c,AcquireVirtualMemory,539,606,59
imagemagick/imagemagick,CVE-2015-8895,682,a321eb7fb3b35eed694d0366543450d023900b5b,True,True,MagickCore/memory.c,RelinquishVirtualMemory,969,988,20
imagemagick/imagemagick,CVE-2015-8895,682,a321eb7fb3b35eed694d0366543450d023900b5b,True,False,MagickCore/memory.c,AcquireQuantumMemory,500,512,12
imagemagick/imagemagick,CVE-2015-8895,682,a321eb7fb3b35eed694d0366543450d023900b5b,True,False,MagickCore/memory.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2015-8895,682,a321eb7fb3b35eed694d0366543450d023900b5b,True,True,MagickCore/memory.c,AcquireVirtualMemory,539,593,46
imagemagick/imagemagick,CVE-2015-8895,682,4e09e0312060a073162b0e5a796495e61fccada5,True,True,coders/icon.c,ReadICONImage,172,660,434
imagemagick/imagemagick,CVE-2015-8895,682,f054ee74c237471da2f9be084079112f3c89669c,True,True,coders/icon.c,ReadICONImage,172,653,427
imagemagick/imagemagick,CVE-2015-8895,682,81af570751f5cb9d11c0aff036d5776820bdca51,True,False,MagickCore/version.h,,-1,-1,-1
imagemagick/imagemagick,CVE-2015-8895,682,aff6d807f839a998fff6e87198f2418868ab508e,True,False,coders/pict.c,DecodeImage,427,556,112
imagemagick/imagemagick,CVE-2015-8895,682,aff6d807f839a998fff6e87198f2418868ab508e,True,False,coders/pict.c,ReadPICTImage,789,1424,551
imagemagick/imagemagick,CVE-2015-8895,682,aff6d807f839a998fff6e87198f2418868ab508e,True,True,coders/pict.c,WritePICTImage,1527,1967,376
imagemagick/imagemagick,CVE-2016-10061,703,3d7f80646114c797310e86e3360ffe876b7b9dcf,True,False,coders/tiff.c,RegisterTIFFImage,1653,1756,83
imagemagick/imagemagick,CVE-2016-10061,703,3d7f80646114c797310e86e3360ffe876b7b9dcf,True,False,coders/tiff.c,UnregisterTIFFImage,1777,1791,15
imagemagick/imagemagick,CVE-2016-10061,703,3d7f80646114c797310e86e3360ffe876b7b9dcf,True,True,coders/tiff.c,ReadGROUP4Image,276,384,92
imagemagick/imagemagick,CVE-2016-10061,703,3d7f80646114c797310e86e3360ffe876b7b9dcf,True,False,coders/tiff.c,WriteGROUP4Image,1819,1957,118
imagemagick/imagemagick,CVE-2016-10061,703,3d7f80646114c797310e86e3360ffe876b7b9dcf,True,False,coders/tiff.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2016-10061,703,3d7f80646114c797310e86e3360ffe876b7b9dcf,True,False,coders/tiff.c,WriteLSBLong,264,274,10
imagemagick/imagemagick,CVE-2016-7530,682,8738cd420a7b8c6e9a9e00c57d203e2bdb0e7af3,True,True,MagickCore/quantum.c,SetQuantumDepth,656,690,31
imagemagick/imagemagick,CVE-2016-7530,682,56d8854d35f28716299844f42f9d42a7b4395938,True,True,MagickCore/quantum.c,SetQuantumDepth,645,679,31
imagemagick/imagemagick,CVE-2016-7530,682,c9672a94adef17dee351f074e7c9915405ef29e1,True,True,magick/quantum.c,SetQuantumDepth,540,571,28
imagemagick/imagemagick,CVE-2016-7530,682,c9672a94adef17dee351f074e7c9915405ef29e1,True,True,magick/quantum.c,GetQuantumExtent,294,318,24
imagemagick/imagemagick,CVE-2017-12427,664,5f6f01c9161e82bbcf876100f7b233b5aad4bba4,True,True,coders/msl.c,ProcessMSLScript,7539,7668,115
imagemagick/imagemagick,CVE-2016-5841,682,ef069c2d90468c58e889d5089bd9b4fc55ecbc3f,True,True,MagickCore/property.c,ReadPropertyUnsignedLong,756,771,15
imagemagick/imagemagick,CVE-2016-5841,682,ef069c2d90468c58e889d5089bd9b4fc55ecbc3f,True,True,MagickCore/property.c,ReadPropertySignedShort,773,798,23
imagemagick/imagemagick,CVE-2016-5841,682,ef069c2d90468c58e889d5089bd9b4fc55ecbc3f,True,True,MagickCore/property.c,ReadPropertyUnsignedShort,800,814,14
imagemagick/imagemagick,CVE-2016-5841,682,ef069c2d90468c58e889d5089bd9b4fc55ecbc3f,True,True,MagickCore/property.c,ReadPropertySignedLong,728,754,24
imagemagick/imagemagick,CVE-2016-5841,682,ef069c2d90468c58e889d5089bd9b4fc55ecbc3f,True,True,MagickCore/property.c,GetEXIFProperty,816,1625,679
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/property.c,ReadPropertyShort,727,752,23
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/profile.c,ReadProfileMSBLong,1772,1783,11
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,True,MagickCore/profile.c,ReadProfileShort,1717,1742,23
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,True,MagickCore/property.c,GetEXIFProperty,782,1590,678
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,True,MagickCore/profile.c,ReadProfileLong,1744,1770,24
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,True,MagickCore/property.c,ReadPropertyMSBLong,501,539,33
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/property.c,Get8BIMProperty,579,725,126
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/property.c,TraceSVGClippath,1949,2116,139
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/property.c,TracePSClippath,1742,1947,173
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,True,MagickCore/property.c,ReadPropertyMSBShort,541,577,31
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/property.c,ReadPropertyLong,754,780,24
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,False,MagickCore/profile.c,ReadProfileMSBShort,1785,1797,12
imagemagick/imagemagick,CVE-2016-5841,682,1fe0b879964fa7797e3d68574d297922a47c4034,True,True,MagickCore/profile.c,SyncExifProfile,1900,2109,180
imagemagick/imagemagick,CVE-2016-5841,682,26c14ef5bb3a1d60b5644848812f0c6c35cd8347,True,False,MagickCore/profile.c,Sync8BimProfile,1858,1917,56
imagemagick/imagemagick,CVE-2016-5841,682,26c14ef5bb3a1d60b5644848812f0c6c35cd8347,True,True,MagickCore/profile.c,ReadProfileLong,1774,1789,15
imagemagick/imagemagick,CVE-2016-5841,682,26c14ef5bb3a1d60b5644848812f0c6c35cd8347,True,False,MagickCore/profile.c,ReadProfileMSBLong,1791,1802,11
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,RemoveImageProfile,1027,1042,15
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,GetProfilesFromResourceBlock,1263,1408,115
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,True,MagickCore/profile.c,ReadResourceShort,1143,1149,7
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,DeleteImageProfile,209,219,11
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,,-1,-1,-1
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,True,MagickCore/profile.c,WriteResourceLong,1149,1160,11
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,SetImageProfileInternal,1410,1445,31
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,SetImageProfile,1447,1451,5
imagemagick/imagemagick,CVE-2016-5841,682,9f4f3548063f1758389aa5e53ea5dba8383c9cf1,True,False,MagickCore/profile.c,WriteTo8BimProfile,1162,1261,88
imagemagick/imagemagick,CVE-2016-5841,682,1715f7998cc7a3ac9ab8e1d367f8c6c9ac7c3e6e,True,True,MagickCore/profile.c,ReadProfileShort,1327,1341,14
imagemagick/imagemagick,CVE-2016-5841,682,1715f7998cc7a3ac9ab8e1d367f8c6c9ac7c3e6e,True,False,MagickCore/profile.c,WriteProfileShort,1382,1398,16
imagemagick/imagemagick,CVE-2016-5841,682,1715f7998cc7a3ac9ab8e1d367f8c6c9ac7c3e6e,True,False,MagickCore/profile.c,WriteProfileLong,1360,1380,20
