project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,FreeArrays,4263,4281,18
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,SendClientHello,15634,15857,150
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,QSH_FreeAll,206,283,61
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfcrypt/src/pkcs12.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfcrypt/src/pkcs12.c,wc_d2i_PKCS12,571,640,47
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,True,False,wolfcrypt/src/ecc.c,wc_ecc_export_point_der,4316,4389,43
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,FreeSckeArgs,17815,17829,13
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,QSH_Init,17519,17548,22
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,BuildMD5,6355,6398,33
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfssl_encrypt_buffer_key,3979,4053,48
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,BuildCertificateStatus,12690,12788,73
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_SetTmpDH_buffer_wrapper,10236,10308,53
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_EVP_BytesToKey,11230,11350,85
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/tls.c,wolfSSL_DeriveTlsKeys,501,508,8
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/tls.c,DeriveTlsKeys,511,543,22
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_CTX_set_tmp_dh,23223,23261,28
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfcrypt/src/pkcs12.c,wc_PKCS12_free,142,173,26
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfcrypt/src/pkcs12.c,freeDecCertList,665,697,29
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfssl_decrypt_buffer_key,3896,3974,50
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_CTX_add_extra_chain_cert,16346,16426,67
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/tls.c,TLSX_KeyShare_ProcessEcc,5089,5228,89
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_CTX_SetTmpDH,1241,1273,25
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,InitSSL,3971,4259,190
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,FreeScvArgs,18971,18987,13
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfcrypt/src/pkcs12.c,wc_PKCS12_parse,713,1091,303
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,SendClientKeyExchange,17831,18811,695
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,BuildMessage,12002,12251,174
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/tls.c,_DeriveTlsKeys,485,498,12
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,SetDhInternal,18113,18166,39
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/tls.c,TLSX_KeyShare_GenDhKey,4583,4696,79
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_DH_compute_key,18281,18337,43
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfcrypt/src/pkcs12.c,wc_PKCS12_verify,459,560,73
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/tls.c,TLSX_KeyShare_FreeAll,4887,4899,11
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,wolfssl/wolfcrypt/types.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,SSL_CtxResourceFree,1443,1535,53
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,BuildSHA,6402,6444,33
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,ProcessPeerCerts,7475,8545,788
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_SetTmpDH,1180,1238,45
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,SendCertificate,12353,12596,189
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/ssl.c,wolfSSL_CertManagerEnableCRL,5145,5182,26
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,FreeDskeArgs,16469,16482,10
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,True,False,wolfcrypt/src/ecc.c,accel_fp_mul,6182,6327,101
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,True,False,wolfcrypt/src/ecc.c,accel_fp_mul2add,6331,6563,171
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,SendCertificateVerify,18989,19393,268
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,True,False,wolfcrypt/src/ecc.c,ecc_mul2add,3638,3841,148
wolfssl/wolfssl,CVE-2018-12436,664,68439d431759a379bdf77f4791e88f9e6bd125bb,False,False,src/internal.c,SSL_ResourceFree,4497,4678,113
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_verify_hash_ex,3607,3789,115
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret_gen,2558,2581,18
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,ecc_check_privkey_gen,4191,4240,39
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,False,False,wolfcrypt/test/test.c,wolfcrypt_test,296,731,244
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_load_item,1053,1074,16
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,True,wolfcrypt/src/ecc.c,wc_ecc_sign_hash_ex,3113,3218,67
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,False,False,wolfcrypt/benchmark/benchmark.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,ecc_check_privkey_gen_helper,4245,4273,14
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,_wc_ecc_curve_free,1020,1042,19
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_load,1076,1156,59
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_cache_free,1159,1171,11
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_free,1044,1051,5
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret_gen_sync,2523,2555,27
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_check_key,4306,4347,20
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,False,False,wolfssl/wolfcrypt/ecc.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_import_x963_ex,4351,4498,94
wolfssl/wolfssl,CVE-2018-12436,664,6cc1fd293e70023460fbb28bb97457e1ba488442,True,False,wolfcrypt/src/ecc.c,wc_ecc_make_key_ex,2711,2826,72
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_verify_hash_ex,3500,3682,116
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_make_key_ex,2604,2719,72
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,False,False,wolfssl/wolfcrypt/ecc.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret_gen,2451,2474,18
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_sign_hash,2882,2993,77
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_mulmod_ex,1824,2169,239
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,True,wolfcrypt/src/ecc.c,wc_ecc_gen_k,2551,2601,27
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret_gen_sync,2416,2448,27
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_check_key,4199,4240,20
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,ecc_check_privkey_gen,4084,4133,39
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,True,wolfcrypt/src/ecc.c,wc_ecc_sign_hash_ex,3006,3111,67
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,ecc_check_pubkey_order,4172,4193,18
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_free,3119,3144,16
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_verify_hash,3396,3486,62
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret_ex,2485,2533,35
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_init_ex,2810,2862,31
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_export_x963,3891,3971,48
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_free_rs,2791,2807,13
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,ecc_check_privkey_gen_helper,4138,4166,14
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_free,970,993,19
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_load_item,995,1008,12
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret,2355,2411,37
wolfssl/wolfssl,CVE-2018-12436,664,f1ead309872c7f919bc1386d51f054a9d2644479,True,False,wolfcrypt/src/ecc.c,wc_ecc_curve_load,1010,1066,40
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,True,wolfcrypt/src/ecc.c,wc_ecc_sign_hash_ex,2477,2573,68
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,SendServerKeyExchange,15895,17065,807
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,CheckCurveId,13200,13264,21
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/test/test.c,ecc_test_curve_size,6704,6873,110
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/tls.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfssl/wolfcrypt/ecc.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/src/asn.c,EncodeObjectId,1047,1119,56
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_set_curve,748,781,27
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_init,2370,2410,24
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_import_raw,3877,3903,22
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_set_custom_curve,6311,6321,9
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/test/test.c,ecc_test_curve,6877,6904,20
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/src/asn.c,OidFromId,768,1044,243
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_import_x963,3688,3691,4
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfssl/wolfcrypt/asn.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_import_raw_ex,3861,3866,5
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_import_x963_ex,3551,3686,91
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfssl/ssl.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,SendClientKeyExchange,14559,15228,453
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,DoCertificate,6109,6791,498
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_import_raw_private,3789,3850,42
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfssl/openssl/ec.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/ssl.c,wolfSSL_CTX_UseSupportedCurve,1311,1338,25
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_make_key_ex,2171,2297,82
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/ssl.c,wolfSSL_EC_KEY_new_by_curve_name,15955,15979,18
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/src/asn.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/ssl.c,wolfSSL_UseSupportedCurve,1281,1308,25
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/src/asn.c,CheckCurve,2335,2347,11
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/src/asn.c,SetCurve,3360,3397,25
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/src/asn.c,DecodeCertExtensions,4721,4903,127
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,wolfcrypt/test/test.c,ecc_test,6906,7005,65
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,SetCurveId,15809,15890,39
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_shared_secret,2015,2084,51
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_get_oid,6268,6308,33
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/ssl.c,wolfSSL_EC_GROUP_get_degree,16332,16376,43
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/internal.c,DoServerKeyExchange,13268,14187,629
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_dump_oids,2302,2353,37
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,True,False,wolfcrypt/src/ecc.c,wc_ecc_make_key,2364,2367,4
wolfssl/wolfssl,CVE-2018-12436,664,7a1acc7e569df0c1954f6e958218aaf1a876c3ac,False,False,src/ssl.c,wolfSSL_EC_GROUP_new_by_curve_name,16285,16312,20
