project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,builtin/pack-objects.c,index_commit_for_bitmap,87,96,9
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,push_bitmapped_commit,110,123,12
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,compute_xor_offsets,207,245,29
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,date_compare,354,359,6
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,reset_all_seen,131,138,8
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,builtin/pack-objects.c,cmd_pack_objects,2531,2706,159
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,bitmap_writer_show_progress,43,46,4
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap.c,rebuild_bitmap,972,1001,24
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap.c,rebuild_existing_bitmaps,1003,1062,49
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,should_include,186,205,15
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,builtin/pack-objects.c,git_pack_config,2168,2227,58
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,bitmap_writer_build_type_index,51,102,42
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,find_object_pos,140,150,9
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,builtin/pack-objects.c,show_commit,2262,2269,7
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,sha1write_ewah_helper,446,451,5
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,,-1,-1,-1
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,builtin/pack-objects.c,get_object_list,2442,2482,36
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,write_selected_commits_v1,468,491,19
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,next_commit_index,330,352,17
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,dump_bitmap,456,460,5
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,bitmap_writer_reuse_bitmaps,361,368,7
git/git,CVE-2016-2324,664,7cc8f9710857ed69d34c696330f7fd0367a5a29c,True,False,pack-bitmap-write.c,show_commit,160,163,4
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,test_bitmap_walk,916,970,40
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,pack_bitmap_filename,309,321,10
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,bitmap_position_extended,355,366,10
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,read_bitmap_1,116,132,14
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,lookup_stored_bitmap,93,110,14
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,find_objects,480,574,55
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,show_extended_objects,576,591,13
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,reuse_partial_packfile_from_bitmap,740,799,41
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,test_show_commit,903,914,10
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,True,pack-bitmap.c,show_object,413,428,13
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,load_bitmap_entries_v1,192,237,34
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,bitmap_position_packfile,368,375,7
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,traverse_bitmap_commit_list,801,818,15
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,,-1,-1,-1
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,in_bitmapped_pack,637,648,10
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,load_bitmap_header,134,160,20
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,ext_index_add_object,383,411,25
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,should_include,457,478,17
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,store_bitmap,162,190,22
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,load_pack_bitmap,282,307,21
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,True,pack-bitmap.c,test_show_object,888,901,12
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,show_objects_for_type,593,635,32
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,open_pack_bitmap,323,337,12
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,count_bitmap_commit_list,864,880,13
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,add_to_include_set,434,455,18
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,count_object_type,820,862,34
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,prepare_bitmap_git,339,348,8
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,open_pack_bitmap_1,239,280,34
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,prepare_bitmap_walk,650,738,56
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,bitmap_position,377,381,5
git/git,CVE-2016-2324,664,fff42755efc7585378ca562e54828532922371be,True,False,pack-bitmap.c,show_commit,430,432,3
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,False,revision.c,rev_compare_tree,378,413,22
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,False,revision.h,,-1,-1,-1
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,True,revision.c,show_object_with_name,73,84,11
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,False,revision.c,get_reference,233,247,14
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,False,revision.c,handle_commit,256,327,54
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,False,revision.c,add_pending_object_with_mode,190,213,23
git/git,CVE-2016-2324,664,ff5f5f268fd36b6db059c06d124305866ecaa6ce,True,False,revision.c,add_pending_object,215,219,5
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,True,builtin/pack-objects.c,show_object,1939,1954,10
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,True,list-objects.c,process_blob,11,28,17
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,False,list-objects.c,process_gitlink,52,60,8
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,False,list-objects.h,,-1,-1,-1
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,True,builtin/rev-list.c,finish_object,171,177,7
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,True,list-objects.c,traverse_commit_list,167,217,46
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,True,list-objects.c,process_tree,62,127,61
git/git,CVE-2016-2324,664,4947367267cbcd0ca528711b2393613e2e817878,True,True,builtin/rev-list.c,show_object,179,185,7
git/git,CVE-2016-2324,664,beba25abbc34a07e07ce933210cda15202ef76cc,True,False,revision.c,show_path_component_truncated,43,53,11
git/git,CVE-2016-2324,664,beba25abbc34a07e07ce933210cda15202ef76cc,True,False,revision.c,show_path_truncated,55,70,15
git/git,CVE-2016-2324,664,beba25abbc34a07e07ce933210cda15202ef76cc,True,True,revision.c,show_object_with_name,72,82,10
git/git,CVE-2016-2324,664,91f175165aba17903ab928da543052ea335fc924,True,True,revision.c,show_object_with_name,43,60,13
git/git,CVE-2016-2324,664,91f175165aba17903ab928da543052ea335fc924,True,True,builtin/rev-list.c,show_object,177,181,5
git/git,CVE-2016-2324,664,91f175165aba17903ab928da543052ea335fc924,True,False,revision.h,,-1,-1,-1
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,list-objects.c,traverse_commit_list,142,183,41
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,builtin-rev-list.c,show_object,178,195,14
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,False,list-objects.h,,-1,-1,-1
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,list-objects.c,process_blob,11,27,16
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,builtin-pack-objects.c,show_object,1859,1872,8
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,builtin-rev-list.c,finish_object,172,176,5
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,list-objects.c,process_tree,60,102,40
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,True,revision.c,path_name,17,39,22
git/git,CVE-2016-2324,664,cf2ab916afa4231f7e9db31796e7c0f712ff6ad1,True,False,revision.h,,-1,-1,-1
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,builtin-pack-objects.c,show_object,1859,1870,7
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,list-objects.c,traverse_commit_list,142,183,41
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,False,list-objects.c,add_pending_tree,137,140,4
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,False,list-objects.h,,-1,-1,-1
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,list-objects.c,process_blob,11,27,16
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,False,list-objects.c,process_gitlink,51,58,7
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,builtin-rev-list.c,show_object,178,193,12
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,builtin-rev-list.c,finish_object,172,176,5
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,list-objects.c,process_tree,60,102,40
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,True,revision.c,path_name,17,39,22
git/git,CVE-2016-2324,664,8d2dfc49b199c7da6faefd7993630f24bd37fee0,True,False,revision.h,,-1,-1,-1
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,True,list-objects.c,process_blob,11,26,15
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,True,builtin-rev-list.c,show_object,102,115,11
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,False,list-objects.c,,-1,-1,-1
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,False,builtin-rev-list.c,cmd_rev_list,241,311,58
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,False,list-objects.h,,-1,-1,-1
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,False,builtin-rev-list.c,,-1,-1,-1
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,True,list-objects.c,process_tree,28,67,37
git/git,CVE-2016-2324,664,c64ed70d2557101f2a2c3f76315049d027fe645b,True,True,list-objects.c,traverse_commit_list,69,107,38
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,get_commit_reference,116,182,48
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,mark_blob_uninteresting,46,51,6
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,,-1,-1,-1
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,add_object,33,44,12
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,handle_one_ref,195,200,6
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,True,revision.c,path_name,9,31,22
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,add_one_commit,184,190,7
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,mark_parents_uninteresting,78,109,13
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,add_pending_object,111,114,4
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,setup_revisions,215,370,147
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,mark_tree_uninteresting,53,76,23
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.c,handle_all,202,207,6
git/git,CVE-2016-2324,664,ae563542bf10fa8c33abd2a354e4b28aca4264d7,True,False,revision.h,,-1,-1,-1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpmalloc_stats,903,911,9
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedmalloc_footprint,163,163,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpsetvalue,654,658,5
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::size2binidx,202,246,33
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpmalloc_trim,893,902,10
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,True,compat/nedmalloc/nedmalloc.c,nedalloc::strdup,953,961,9
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::neddestroypool,639,652,14
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpmallinfo,870,887,18
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedprealloc,811,839,26
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedcalloc,153,153,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpindependent_comalloc,933,946,14
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpmalloc,771,789,17
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpfree,840,856,14
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::FindMSpace,575,626,44
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::GetThreadCache,727,769,41
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::threadcache_malloc,375,460,71
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedcreatepool,628,638,11
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpcalloc,790,810,19
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedrealloc,154,154,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedindependent_calloc,164,164,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedmalloc_stats,162,162,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpmemalign,857,868,12
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedmalloc,152,152,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedmallopt,160,160,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,ChkedTlsGetValue,100,105,6
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::DestroyCaches,324,344,21
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedmemalign,156,156,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::tcfullsanitycheck,268,283,16
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedfree,155,155,1
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::GetMSpace,719,726,8
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::nedpmalloc_footprint,912,922,11
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::RemoveCacheEntries,286,323,30
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::tcsanitycheck,250,267,18
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::AllocCache,346,373,26
git/git,CVE-2016-2315,664,f0ed8226c9c65f2a324610258418258229e77fbe,True,False,compat/nedmalloc/nedmalloc.c,nedalloc::threadcache_free,473,540,53
