project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dirwrite.c,TIFFWriteDirectoryTagLong8,915,923,9
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_write.c,TIFFSetWriteOffset,722,725,4
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_strip.c,TIFFScanlineSize,344,357,14
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dirwrite.c,_TIFFWriteDirectory,132,573,429
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryCheckRangeSlongSlong8,3047,3053,7
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_win32.c,_tiffReadProc,36,44,8
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_ojpeg.c,OJPEGVGetField,455,494,40
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_open.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryCheckRangeSbyteLong8,2887,2893,7
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dir.c,_TIFFsetLong8Array,66,67,2
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryFloatArray,2039,2269,231
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirectory,3175,3745,414
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dir.c,TIFFSetSubDirectory,1314,1323,6
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_win32.c,_tiffMapProc,120,139,19
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFFetchSubjectDistance,4979,5027,44
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_ojpeg.c,OJPEGVSetField,497,576,80
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryPersampleDouble,2597,2623,27
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dir.c,_TIFFVGetField,688,955,252
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_read.c,TIFFReadRawTile,451,482,31
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryCheckedSlong8,2683,2701,19
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntrySbyteArray,870,1047,178
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_tile.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryShort,168,252,85
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryCheckedDouble,2769,2789,21
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dirwrite.c,TIFFWriteDirectoryTagShortLongLong8Array,1118,1174,57
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_strip.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryIfd8,605,627,23
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_win32.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_tile.c,multiply_64,61,71,9
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_tile.c,TIFFTileSize,287,300,14
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFFetchStripThing,4944,4973,30
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_tile.c,TIFFVTileSize64,217,261,37
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,CheckDirCount,4070,4086,17
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dir.c,TIFFAdvanceDirectory,1125,1255,131
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryLong8Array,1718,1882,165
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryData,3095,3110,16
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_swab.c,TIFFSwabLong8,59,68,9
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dirwrite.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,False,False,libtiff/tif_dirwrite.c,TIFFWriteDirectoryTagCheckedSlong8,1461,1470,10
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryCheckRangeSbyteSlong8,2895,2901,7
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFReadDirEntryShortArray,1049,1219,171
vadz/libtiff,CVE-2016-10270,664,8abfb62289fa8a1b6175255c9d271a7e38ce10e4,True,False,libtiff/tif_dirread.c,TIFFCheckDirOffset,4031,4063,22
